gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx1250,256,7369,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7683,auto,0.0,803.87,272.64
gfx1250,256,7398,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0270,auto,0.0,430.87,3494.53
gfx1250,256,7398,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9015,auto,0.0,826.11,346.97
gfx1250,256,7398,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2470,auto,0.0,895.77,339.78
gfx1250,256,7398,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9806,auto,0.0,854.35,347.24
gfx1250,256,7398,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2387,auto,0.0,723.35,288.90
gfx1250,256,7398,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8214,auto,0.0,791.86,268.14
gfx1250,256,7402,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0271,auto,0.0,430.29,3489.80
gfx1250,256,7402,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9005,auto,0.0,827.48,347.48
gfx1250,256,7402,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2348,auto,0.0,905.11,343.25
gfx1250,256,7402,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9794,auto,0.0,855.86,347.79
gfx1250,256,7402,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2588,auto,0.0,712.14,284.37
gfx1250,256,7402,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8411,auto,0.0,786.77,266.36
gfx1250,256,7403,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0269,auto,0.0,432.63,3508.81
gfx1250,256,7403,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9006,auto,0.0,827.46,347.46
gfx1250,256,7403,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2426,auto,0.0,899.57,341.14
gfx1250,256,7403,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9804,auto,0.0,855.09,347.47
gfx1250,256,7403,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2237,auto,0.0,732.68,292.56
gfx1250,256,7403,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7897,auto,0.0,801.39,271.30
gfx1250,256,7421,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0269,auto,0.0,434.02,3519.95
gfx1250,256,7421,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8974,auto,0.0,832.41,349.27
gfx1250,256,7421,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2848,auto,0.0,872.15,330.45
gfx1250,256,7421,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9805,auto,0.0,857.11,348.00
gfx1250,256,7421,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2182,auto,0.0,737.75,294.34
gfx1250,256,7421,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8048,auto,0.0,799.01,270.23
gfx1250,256,7425,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0275,auto,0.0,424.69,3444.20
gfx1250,256,7425,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9096,auto,0.0,821.73,344.72
gfx1250,256,7425,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3491,auto,0.0,831.05,314.82
gfx1250,256,7425,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9738,auto,0.0,863.44,350.51
gfx1250,256,7425,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9266,auto,0.0,970.53,387.14
gfx1250,256,7425,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7454,auto,0.0,816.75,276.17
gfx1250,256,7435,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0276,auto,0.0,423.75,3436.51
gfx1250,256,7435,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9099,auto,0.0,822.55,344.92
gfx1250,256,7435,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0912,auto,0.0,1028.86,389.57
gfx1250,256,7435,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9780,auto,0.0,860.94,349.34
gfx1250,256,7435,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0983,auto,0.0,819.86,326.89
gfx1250,256,7435,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7754,auto,0.0,808.99,273.40
gfx1250,256,7441,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0275,auto,0.0,425.20,3448.24
gfx1250,256,7441,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9091,auto,0.0,823.93,345.41
gfx1250,256,7441,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3843,auto,0.0,811.62,307.22
gfx1250,256,7441,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9779,auto,0.0,861.67,349.54
gfx1250,256,7441,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9047,auto,0.0,996.10,397.06
gfx1250,256,7441,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8388,auto,0.0,791.56,267.42
gfx1250,256,7461,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0277,auto,0.0,423.93,3437.74
gfx1250,256,7461,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9109,auto,0.0,824.53,345.36
gfx1250,256,7461,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0752,auto,0.0,1047.82,396.25
gfx1250,256,7461,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9787,auto,0.0,863.28,349.88
gfx1250,256,7461,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0354,auto,0.0,872.74,347.57
gfx1250,256,7461,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7515,auto,0.0,818.87,276.35
gfx1250,256,7462,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0276,auto,0.0,425.32,3449.04
gfx1250,256,7462,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9092,auto,0.0,826.17,346.04
gfx1250,256,7462,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0220,auto,0.0,1102.45,416.90
gfx1250,256,7462,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9779,auto,0.0,864.13,350.21
gfx1250,256,7462,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1190,auto,0.0,807.64,321.63
gfx1250,256,7462,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8238,auto,0.0,798.01,269.30
gfx1250,256,7463,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0275,auto,0.0,427.20,3464.31
gfx1250,256,7463,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9083,auto,0.0,827.08,346.40
gfx1250,256,7463,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3797,auto,0.0,816.78,308.85
gfx1250,256,7463,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9817,auto,0.0,860.89,348.89
gfx1250,256,7463,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1034,auto,0.0,819.13,326.19
gfx1250,256,7463,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8471,auto,0.0,791.59,267.12
gfx1250,256,7470,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0276,auto,0.0,425.90,3453.68
gfx1250,256,7470,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9102,auto,0.0,826.16,345.91
gfx1250,256,7470,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2600,auto,0.0,895.16,338.38
gfx1250,256,7470,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9790,auto,0.0,864.10,350.08
gfx1250,256,7470,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0230,auto,0.0,884.36,352.05
gfx1250,256,7470,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8136,auto,0.0,801.77,270.45
gfx1250,256,7484,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0274,auto,0.0,429.27,3480.86
gfx1250,256,7484,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9119,auto,0.0,826.14,345.70
gfx1250,256,7484,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0455,auto,0.0,1080.85,408.30
gfx1250,256,7484,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9788,auto,0.0,865.93,350.60
gfx1250,256,7484,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1302,auto,0.0,801.99,319.06
gfx1250,256,7484,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.7652,auto,0.0,817.35,275.50
gfx1250,256,7507,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0278,auto,0.0,424.90,3445.27
gfx1250,256,7507,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9100,auto,0.0,830.38,347.13
gfx1250,256,7507,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3990,auto,0.0,810.24,305.74
gfx1250,256,7507,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9804,auto,0.0,867.13,350.73
gfx1250,256,7507,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2985,auto,0.0,700.16,278.26
gfx1250,256,7507,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8345,auto,0.0,799.79,269.26
gfx1250,256,7517,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0278,auto,0.0,424.61,3442.85
gfx1250,256,7517,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9100,auto,0.0,831.52,347.46
gfx1250,256,7517,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0988,auto,0.0,1032.98,389.61
gfx1250,256,7517,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9840,auto,0.0,865.13,349.77
gfx1250,256,7517,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8001,auto,0.0,1137.81,452.00
gfx1250,256,7517,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8746,auto,0.0,789.71,265.72
gfx1250,256,7525,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0278,auto,0.0,425.55,3450.42
gfx1250,256,7525,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9102,auto,0.0,832.27,347.66
gfx1250,256,7525,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0672,auto,0.0,1064.64,401.40
gfx1250,256,7525,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9834,auto,0.0,866.57,350.23
gfx1250,256,7525,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1642,auto,0.0,782.79,310.86
gfx1250,256,7525,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8663,auto,0.0,792.83,266.66
gfx1250,256,7526,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0277,auto,0.0,427.71,3467.95
gfx1250,256,7526,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9102,auto,0.0,832.34,347.67
gfx1250,256,7526,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3408,auto,0.0,847.55,319.54
gfx1250,256,7526,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9845,auto,0.0,865.75,349.89
gfx1250,256,7526,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1804,auto,0.0,772.18,306.63
gfx1250,256,7526,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8747,auto,0.0,790.61,265.90
gfx1250,256,7529,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0276,auto,0.0,428.89,3477.48
gfx1250,256,7529,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9117,auto,0.0,831.30,347.19
gfx1250,256,7529,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4052,auto,0.0,809.04,304.97
gfx1250,256,7529,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9837,auto,0.0,866.74,350.24
gfx1250,256,7529,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3143,auto,0.0,693.80,275.47
gfx1250,256,7529,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9179,auto,0.0,779.22,262.03
gfx1250,256,7613,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0284,auto,0.0,421.86,3419.90
gfx1250,256,7613,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9126,auto,0.0,839.75,349.49
gfx1250,256,7613,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2984,auto,0.0,885.32,332.43
gfx1250,256,7613,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9879,auto,0.0,872.70,351.37
gfx1250,256,7613,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4115,auto,0.0,653.22,258.40
gfx1250,256,7613,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9125,auto,0.0,789.38,264.29
gfx1250,256,7618,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0286,auto,0.0,419.61,3401.61
gfx1250,256,7618,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9126,auto,0.0,840.27,349.64
gfx1250,256,7618,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3159,auto,0.0,874.12,328.15
gfx1250,256,7618,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9883,auto,0.0,872.90,351.37
gfx1250,256,7618,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2986,auto,0.0,710.46,280.98
gfx1250,256,7618,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8681,auto,0.0,802.12,268.48
gfx1250,256,7619,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0284,auto,0.0,422.03,3421.22
gfx1250,256,7619,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9183,auto,0.0,835.22,347.52
gfx1250,256,7619,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3092,auto,0.0,878.75,329.87
gfx1250,256,7619,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9879,auto,0.0,873.41,351.56
gfx1250,256,7619,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4160,auto,0.0,651.64,257.71
gfx1250,256,7619,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8959,auto,0.0,794.53,265.93
gfx1250,256,7620,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0284,auto,0.0,422.33,3423.59
gfx1250,256,7620,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9132,auto,0.0,839.94,349.47
gfx1250,256,7620,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0831,auto,0.0,1062.26,398.74
gfx1250,256,7620,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9890,auto,0.0,872.52,351.19
gfx1250,256,7620,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2370,auto,0.0,746.02,295.02
gfx1250,256,7620,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9233,auto,0.0,787.19,263.46
gfx1250,256,7624,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0285,auto,0.0,420.92,3412.14
gfx1250,256,7624,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9176,auto,0.0,836.41,347.94
gfx1250,256,7624,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3798,auto,0.0,834.29,313.12
gfx1250,256,7624,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9896,auto,0.0,872.49,351.12
gfx1250,256,7624,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3835,auto,0.0,667.39,263.87
gfx1250,256,7624,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9215,auto,0.0,788.08,263.70
gfx1250,256,7630,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0285,auto,0.0,421.75,3418.86
gfx1250,256,7630,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9161,auto,0.0,838.36,348.67
gfx1250,256,7630,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3912,auto,0.0,828.12,310.71
gfx1250,256,7630,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9876,auto,0.0,874.90,352.00
gfx1250,256,7630,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4196,auto,0.0,650.92,257.30
gfx1250,256,7630,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9612,auto,0.0,778.11,260.29
gfx1250,256,7635,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0285,auto,0.0,421.51,3416.86
gfx1250,256,7635,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9119,auto,0.0,842.84,350.46
gfx1250,256,7635,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4150,auto,0.0,814.75,305.63
gfx1250,256,7635,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9878,auto,0.0,875.32,352.09
gfx1250,256,7635,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4017,auto,0.0,659.69,260.71
gfx1250,256,7635,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8965,auto,0.0,796.03,266.21
gfx1250,256,7657,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0284,auto,0.0,423.53,3433.05
gfx1250,256,7657,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9137,auto,0.0,843.54,350.43
gfx1250,256,7657,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4206,auto,0.0,813.87,304.99
gfx1250,256,7657,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9896,auto,0.0,876.21,352.12
gfx1250,256,7657,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4298,auto,0.0,648.58,256.07
gfx1250,256,7657,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9293,auto,0.0,789.37,263.69
gfx1250,256,7659,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0285,auto,0.0,423.31,3431.28
gfx1250,256,7659,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9189,auto,0.0,839.07,348.54
gfx1250,256,7659,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0270,auto,0.0,1126.08,421.95
gfx1250,256,7659,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9891,auto,0.0,876.88,352.36
gfx1250,256,7659,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4071,auto,0.0,659.22,260.25
gfx1250,256,7659,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9412,auto,0.0,786.41,262.67
gfx1250,256,7672,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0285,auto,0.0,423.46,3432.43
gfx1250,256,7672,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9181,auto,0.0,841.21,349.25
gfx1250,256,7672,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0401,auto,0.0,1113.72,417.07
gfx1250,256,7672,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9911,auto,0.0,876.63,352.06
gfx1250,256,7672,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3541,auto,0.0,686.19,270.75
gfx1250,256,7672,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8854,auto,0.0,802.95,268.02
gfx1250,256,7696,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0278,auto,0.0,435.08,3526.40
gfx1250,256,7696,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9257,auto,0.0,836.88,347.11
gfx1250,256,7696,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2628,auto,0.0,920.20,344.23
gfx1250,256,7696,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9902,auto,0.0,880.16,353.12
gfx1250,256,7696,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.2988,auto,0.0,717.66,282.87
gfx1250,256,7696,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9039,auto,0.0,800.35,266.83
gfx1250,256,7705,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0277,auto,0.0,437.71,3547.67
gfx1250,256,7705,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9254,auto,0.0,838.15,347.51
gfx1250,256,7705,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3175,auto,0.0,883.07,330.20
gfx1250,256,7705,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9908,auto,0.0,880.68,353.20
gfx1250,256,7705,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3565,auto,0.0,687.90,271.04
gfx1250,256,7705,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.8800,auto,0.0,807.93,269.23
gfx1250,256,7708,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0276,auto,0.0,438.56,3554.55
gfx1250,256,7708,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9263,auto,0.0,837.65,347.26
gfx1250,256,7708,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3798,auto,0.0,843.53,315.37
gfx1250,256,7708,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9903,auto,0.0,881.46,353.47
gfx1250,256,7708,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3133,auto,0.0,710.80,280.02
gfx1250,256,7708,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9044,auto,0.0,801.45,267.03
gfx1250,256,7720,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0278,auto,0.0,436.51,3537.86
gfx1250,256,7720,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9260,auto,0.0,839.22,347.74
gfx1250,256,7720,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.1592,auto,0.0,1005.63,375.78
gfx1250,256,7720,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9905,auto,0.0,882.64,353.76
gfx1250,256,7720,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.8618,auto,0.0,1084.85,427.17
gfx1250,256,7720,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9552,auto,0.0,788.91,262.69
gfx1250,256,7724,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0275,auto,0.0,441.05,3574.61
gfx1250,256,7724,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9251,auto,0.0,840.45,348.20
gfx1250,256,7724,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.0309,auto,0.0,1131.32,422.67
gfx1250,256,7724,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9900,auto,0.0,883.55,354.07
gfx1250,256,7724,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3797,auto,0.0,678.00,266.92
gfx1250,256,7724,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9438,auto,0.0,792.37,263.79
gfx1250,256,7725,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0277,auto,0.0,439.29,3560.33
gfx1250,256,7725,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9270,auto,0.0,838.83,347.51
gfx1250,256,7725,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4722,auto,0.0,792.30,296.00
gfx1250,256,7725,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9907,auto,0.0,883.03,353.85
gfx1250,256,7725,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.3948,auto,0.0,670.78,264.07
gfx1250,256,7725,24576,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,2.9477,auto,0.0,791.41,263.46
gfx1250,256,7751,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.0276,auto,0.0,440.96,3573.68
gfx1250,256,7751,6144,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9267,auto,0.0,841.96,348.44
gfx1250,256,7751,6144,12288,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4448,auto,0.0,810.07,302.28
gfx1250,256,7751,9216,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,0.9912,auto,0.0,885.56,354.48
gfx1250,256,7751,9856,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,1.4057,auto,0.0,667.79,262.60
